review,rating,support
Snapchat is utilizing zoomed in front facing camera w/Galaxy S10 & apparently new iPhone as well - Snapchat needs to figure out how to use multiple front facing cameras - or at least not the zoomed in one - this is too common an issue to be an issue,2,0
"since the new update I'm not able to send snaps to my friends. Everytime there comes ""Couldn't send. Please try again"". Please fix it!!!!",1,1
they got rid of the save to camera roll option :/ all these updates make the app worse!!!!!!!!,1,0
my Snapchat is messing up a little but qhwn it works its great and i use it everyday. thst might not be the case though if they dont fix the little problem,3,0
okay where the hell did the face swap go i had this app installed last year and reinstalled it this year and now the face swap is gone? please fix this,1,0
I LOVE SNAPCHAT. I TAKES GOOD PICTURES AND IT HAS GOOD FILTERS. EVERYONE SHOULD GET SNAPCHAT. P.S.....sorry for so much caps,5,0
Why is my front camera zoomed in. What is so difficult about making photos & videos clear? If the camera on the phone is capable then the app should be too. Latest update made the app worse honestly.,1,4
"please make it for use to use are actual cameras snapchat, I dont you what yall got going on with apple but make it happen",1,2
Snapchat really needs to allow people to change their usernames instead people have to make completely new ones and that's super irritating.,4,0
peoples stories keep closing and going back to my camera in the middle of watching them!please fix this issue.,3,0
"I love this app!! Even if it annoys my sometimes, I love it! Keep up the great work!!!",5,0
"Calls cut out way too often, gets annoying. The app uses way too much battery. Uninstalling.",2,0
this is the best app ever. its a great way to stay connected with family and friends and also see whats happening around you,5,0
i loooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooopooppoopbvvvvvveeeeeeee this app sooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo...Full Reviewi loooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooopooppoopbvvvvvveeeeeeee this app soooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooo9oooooooooooooooo muchhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh,5,0
yay!this is great idea love it!except the lagging that is a bit annoying pluss my little sister loves it to!,4,0
Since I updated to Android Pie the other day it takes up to 10 minutes to send a single picture if it ever sends at all.,1,0
"I want to say, improve the quality for that devices which has 2G Ram",1,10
When someone else uses their account on my device the new snapchat layout it there but when I sign into mine it isn't there. please help me.,3,0
Take A Section Out Where We Can See Other Top 3 Best Friends And Also Make The Call Section More Appropriate So Have The Call And Video Call Icon Else Where And Make It More Colourful,4,3
i love Snapchat i can communicate with my friends and family and I love how when you send your friend something it has if they're responding or texting me,5,0
Why is my lips not moving in line with a song. It delays,1,0
I like the app it just doesn't allow me to make a story out of my memories.,3,0
"so, snaaap when can we change our username, im waiting for the update version :) #updated rate still waiting for this request",1,0
the update doesn't allow you to select multiple pictures at all and it is really time consuming to send pictures to your gallery,3,0
U sent out my Streaks And they disnt send....So I retried And didnt work And now Its still on my chat,5,0
awsome but sometimes difficult for begeners after a week i figured iy out in 2017 sooo yeah.😜,5,0
great app but most it rarely detects faces now...the problem just started in aome recent ypdates,3,0
please help.i cant log in to my account and i tried to sign up for New but in nit work.please fix in,3,0
"Having trouble getting updates, am not getting any of the new Snapchat filters",2,0
using app for years and now i cant open all my snaps been weeks and tried everything,1,0
