review,rating,support
"The app is good great and easy to use, but I would also like you to do it such a way that when you open the chat, you can see all those that are online at a glance as in the case of messenger. Thank you",5,0
"Feels great when the app works! However, since this morning, haven't been able to update status or share images & stickers! Frustrating experience! If you guys are running scheduled maintenance please keep your users informed! Thx!",2,0
Generally a great app. But most recent update has some obvious bugs that seem to be hitting a lot of users. The one issue i keep having is that images no longer can be sent. Hopefully this problem is resolved soon.,1,0
Status videos are going black screen only music playing I'm not able to watch the videos... Every time it gets blacked out and music plays fix this I'm using Asus zenfone max pro m1 6gb ram variant so my phone doesn't have any problem it's the app fix this and give me an update it's really irritatin...Full ReviewStatus videos are going black screen only music playing I'm not able to watch the videos... Every time it gets blacked out and music plays fix this I'm using Asus zenfone max pro m1 6gb ram variant so my phone doesn't have any problem it's the app fix this and give me an update it's really irritating..,1,1
"nice app. u can send text messages, smiley, stickers and gif also. The best part of this app is video call but the quality of video call is not so good it's okay okay. With the help of this app u can connect your friends easily .",4,15
"Start to This morning 14 March 2019 , i cant upload any picture . Even my network are working well . Can upload or send picture . Please fix this problem now . I have something to send for my company . Thank you",3,0
"i can't upload status or send images or videos. it takes too much time. although i have a high speed internet. it only shows ""can't send status updates or ""retry to send files. why it is soooo irritating?",1,0
It's really really annoying when sometimes audio messages are not simply uploaded!!! The progress only circles and nothing happens!! Experiencing it for several times.,3,1
"I like keeping in touch with people and this app is pretty good in that regard. however, the reason for a 1 star is that it is nearly impossible to turn off sound notifications.",1,1
i dont know what i have to say ... it is very smooth and easy to use ... you can text anyone you know and call him if you want ... i like this application,4,10
